event_id,user_id,session_id,timestamp,event_type,product_id,product_category,product_price,discount_percentage,competitor_price,inventory_level,rating,review_count,user_location,device_type,search_query,dwell_time_seconds,page_position,purchase_label,return_label,promotion_flag,holiday_flag,seasonality_factor
E000000045,U000078,S0078-20250118-45,2025-01-18 23:59:00,search,P000010,Fashion,55.71,0.157,51.52,502,4.63,309,GA,mobile,top rated streetwear fashion,66,1,0,0,0,0,1.149
E000000348,U000075,S0075-20250119-57,2025-01-19 00:26:00,view,P000030,Beauty,39.64,0.046,35.01,690,4.41,157,NC,mobile,best hydrating beauty,24,1,0,0,0,0,1.149
E000000135,U000017,S0017-20250119-38,2025-01-19 00:59:00,view,P000022,Home,108.23,0.07,107.64,779,3.83,252,FL,mobile,,55,3,0,0,0,0,1.149
E000000540,U000006,S0006-20250119-55,2025-01-19 03:04:00,view,P000011,Home,156.14,0.286,167.99,400,3.98,152,CA,mobile,premium modern home,9,232,0,0,1,0,1.149
E000000262,U000011,S0011-20250119-68,2025-01-19 03:08:00,view,P000024,Grocery,15.33,0.109,15.74,708,4.25,295,WA,mobile,fast shipping high protein grocery,20,1,0,0,1,0,1.149
E000000085,U000071,S0071-20250119-85,2025-01-19 03:40:00,click,P000017,Fashion,39.76,0.283,42.25,754,4.11,280,FL,mobile,best seasonal fashion,50,1,0,0,1,0,1.149
E000000703,U000002,S0002-20250119-24,2025-01-19 04:09:00,purchase,P000034,Home,89.99,0.174,100.44,5,4.32,402,CO,tablet,premium minimal home,25,1,1,0,0,0,1.149
E000000558,U000070,S0070-20250119-73,2025-01-19 05:05:00,click,P000017,Fashion,39.76,0.232,35.28,765,4.11,280,WA,mobile,premium premium cotton fashion,84,1,0,0,0,0,1.149
E000000160,U000021,S0021-20250119-63,2025-01-19 06:26:00,view,P000009,Electronics,701.08,0.199,697.34,575,4.32,151,CA,mobile,near me smart electronics,35,2,0,0,0,0,1.149
E000000639,U000073,S0073-20250119-57,2025-01-19 07:17:00,view,P000004,Beauty,49.56,0.182,55.71,119,4.44,357,NC,mobile,new brightening beauty,43,1,0,0,0,0,1.149
E000000258,U000022,S0022-20250119-64,2025-01-19 07:58:00,click,P000024,Grocery,15.33,0.11,15.15,722,4.25,295,WA,tablet,premium pantry grocery,82,3,0,0,0,0,1.149
E000000595,U000040,S0040-20250119-13,2025-01-19 08:07:00,click,P000029,Electronics,245.14,0.098,291.13,338,4.42,229,FL,mobile,fast shipping wireless electronics,35,1,0,0,0,0,1.149
E000000730,U000048,S0048-20250119-51,2025-01-19 08:42:00,view,P000006,Grocery,19.48,0.069,21.31,594,4.23,235,FL,mobile,discount fresh grocery,9,6,0,0,0,0,1.149
E000000457,U000068,S0068-20250119-69,2025-01-19 09:59:00,click,P000022,Home,108.23,0.051,101.35,880,3.83,252,WA,mobile,near me compact home,40,1,0,0,0,0,1.149
E000000737,U000011,S0011-20250119-58,2025-01-19 10:50:00,view,P000039,Home,104.1,0.038,103.7,209,4.74,195,WA,mobile,discount minimal home,44,109,0,0,0,0,1.149
E000000248,U000079,S0079-20250119-54,2025-01-19 11:27:00,view,P000035,Fashion,56.62,0.064,57.21,235,4.47,166,CO,mobile,top rated streetwear fashion,24,155,0,0,0,0,1.149
E000000090,U000072,S0072-20250119-90,2025-01-19 11:50:00,view,P000005,Electronics,298.98,0.136,310.8,87,4.06,409,NC,mobile,new smart electronics,3,1,0,0,1,0,1.149
E000000796,U000060,S0060-20250119-20,2025-01-19 12:22:00,add_to_cart,P000013,Beauty,29.05,0.098,29.26,600,3.78,911,GA,mobile,fast shipping brightening beauty,53,1,0,0,0,0,1.149
E000000465,U000069,S0069-20250119-77,2025-01-19 14:13:00,add_to_cart,P000024,Grocery,15.33,0.058,14.48,706,4.25,295,WA,mobile,top rated high protein grocery,13,10,0,0,0,0,1.149
E000000237,U000060,S0060-20250119-43,2025-01-19 16:13:00,click,P000025,Sports,103.41,0.055,110.98,604,3.86,96,GA,mobile,top rated training sports,42,1,0,0,0,0,1.149
E000000398,U000051,S0051-20250119-10,2025-01-19 17:51:00,purchase,P000031,Sports,39.64,0.041,39.62,443,3.5,443,AZ,mobile,fast shipping breathable sports,21,2,1,0,0,0,1.149
E000000000,U000069,S0069-20250119-00,2025-01-19 18:01:00,click,P000009,Electronics,701.08,0.202,696.82,554,4.32,151,WA,desktop,top rated portable electronics,23,4,0,0,1,0,1.149
E000000397,U000001,S0001-20250119-09,2025-01-19 18:18:00,view,P000017,Fashion,39.76,0.067,38.97,774,4.11,280,CA,mobile,top rated tailored fashion,60,2,0,0,0,0,1.149
E000000665,U000025,S0025-20250119-83,2025-01-19 19:06:00,view,P000006,Grocery,19.48,0.106,21.37,620,4.23,235,GA,mobile,discount family size grocery,17,7,0,0,0,0,1.149
E000000555,U000009,S0009-20250119-70,2025-01-19 19:11:00,view,P000005,Electronics,298.98,0.068,296.69,41,4.06,409,NY,mobile,discount smart electronics,63,3,0,0,0,0,1.149
E000000641,U000038,S0038-20250119-59,2025-01-19 19:12:00,view,P000026,Electronics,205.52,0.039,209.04,194,3.56,423,FL,mobile,fast shipping gaming electronics,32,20,0,0,0,0,1.149
E000000361,U000069,S0069-20250119-70,2025-01-19 19:36:00,search,P000002,Fashion,49.43,0.135,51.97,523,4.57,590,WA,desktop,discount premium cotton fashion,61,5,0,0,1,0,1.149
E000000309,U000044,S0044-20250119-18,2025-01-19 21:32:00,view,P000035,Fashion,56.62,0.142,55.56,224,4.47,166,AZ,tablet,new seasonal fashion,45,1,0,0,0,0,1.149
E000000095,U000073,S0073-20250119-95,2025-01-19 21:39:00,click,P000037,Electronics,370.04,0.206,,717,3.93,113,NC,mobile,new gaming electronics,123,1,0,0,1,0,1.149
E000000789,U000062,S0062-20250119-13,2025-01-19 22:01:00,search,P000038,Fashion,67.55,0.128,64.33,300,3.54,137,CA,mobile,premium streetwear fashion,28,8,0,0,0,0,1.149
E000000490,U000010,S0010-20250119-05,2025-01-19 22:08:00,click,P000026,Electronics,205.52,0.041,223.86,229,3.56,423,WA,mobile,best smart electronics,46,1,0,0,0,0,1.149
E000000432,U000025,S0025-20250119-44,2025-01-19 22:17:00,click,P000036,Electronics,535.53,0.218,487.34,469,3.65,335,GA,mobile,best wireless electronics,26,1,0,0,0,0,1.149
E000000426,U000060,S0060-20250119-38,2025-01-19 23:15:00,click,P000019,Sports,70.52,0.2,65.82,477,4.49,464,GA,mobile,best training sports,66,2,0,0,1,0,1.149
E000000584,U000008,S0008-20250119-02,2025-01-19 23:55:00,view,P000015,Fashion,41.47,0.081,39.76,455,4.09,348,FL,mobile,discount streetwear fashion,20,4,0,0,0,0,1.149
E000000757,U000034,S0034-20250120-78,2025-01-20 00:14:00,view,P000040,Beauty,51.15,0.168,53.94,354,4.22,400,WA,tablet,new refillable beauty,8,1,0,0,0,0,1.051
E000000129,U000051,S0051-20250120-32,2025-01-20 01:10:00,view,P000030,Beauty,39.64,0.154,34.24,683,4.41,157,AZ,mobile,new brightening beauty,16,1,0,0,0,0,1.051
E000000238,U000075,S0075-20250120-44,2025-01-20 01:30:00,view,P000030,Beauty,39.64,0.112,38.08,734,4.41,157,NC,mobile,discount brightening beauty,85,1,0,0,0,0,1.051
E000000766,U000050,S0050-20250120-87,2025-01-20 01:42:00,purchase,P000015,Fashion,41.47,0.274,35.47,448,4.09,348,CA,mobile,discount seasonal fashion,18,1,1,0,1,0,1.051
E000000220,U000002,S0002-20250120-26,2025-01-20 02:16:00,search,P000005,Electronics,298.98,0.111,307.68,77,4.06,409,CO,mobile,top rated wireless electronics,38,1,0,0,1,0,1.051
E000000744,U000033,S0033-20250120-65,2025-01-20 02:32:00,search,P000039,Home,104.1,0.204,113.37,251,4.74,195,WA,desktop,premium compact home,44,1,0,0,1,0,1.051
E000000783,U000039,S0039-20250120-07,2025-01-20 02:48:00,click,P000037,Electronics,370.04,0.018,322.1,818,3.93,113,FL,desktop,near me gaming electronics,49,1,0,0,0,0,1.051
E000000005,U000034,S0034-20250120-05,2025-01-20 05:09:00,purchase,P000028,Electronics,348.12,0.267,356.11,278,4.14,157,WA,tablet,discount high resolution electronics,60,8,1,1,1,0,1.051
E000000599,U000048,S0048-20250120-17,2025-01-20 05:21:00,click,P000003,Grocery,16.87,0.071,,398,4.21,149,FL,mobile,fast shipping organic grocery,87,81,0,0,0,0,1.051
E000000015,U000019,S0019-20250120-15,2025-01-20 05:26:00,view,P000039,Home,104.1,0.088,107.38,202,4.74,195,TX,mobile,near me compact home,40,24,0,0,0,0,1.051
E000000505,U000050,S0050-20250120-20,2025-01-20 05:36:00,view,P000037,Electronics,370.04,0.068,355.66,768,3.93,113,CA,mobile,premium gaming electronics,50,1,0,0,0,0,1.051
E000000486,U000024,S0024-20250120-01,2025-01-20 05:46:00,view,P000011,Home,156.14,0.223,173.85,416,3.98,152,CO,desktop,premium minimal home,22,37,0,0,1,0,1.051
E000000359,U000061,S0061-20250120-68,2025-01-20 06:03:00,click,P000021,Sports,38.68,0.076,41.67,652,4.31,88,AZ,mobile,near me breathable sports,12,1,0,0,0,0,1.051
E000000246,U000057,S0057-20250120-52,2025-01-20 07:41:00,click,P000011,Home,156.14,0.033,159.75,498,3.98,152,NC,desktop,best durable home,79,6,0,0,0,0,1.051
E000000435,U000056,S0056-20250120-47,2025-01-20 09:36:00,view,P000031,Sports,39.64,0.089,36.96,434,3.5,443,TX,desktop,top rated breathable sports,14,16248,0,0,0,0,1.051
E000000718,U000067,S0067-20250120-39,2025-01-20 09:45:00,click,P000018,Electronics,611.7,0.039,663.61,395,3.7,222,CA,tablet,fast shipping portable electronics,11,2,0,0,0,0,1.051
E000000239,U000070,S0070-20250120-45,2025-01-20 10:08:00,click,P000001,Sports,100.43,0.133,98.88,774,4.25,369,WA,desktop,premium breathable sports,73,6,0,0,0,0,1.051
E000000713,U000039,S0039-20250120-34,2025-01-20 10:49:00,click,P000029,Electronics,245.14,0.175,238.7,205,4.42,229,FL,tablet,top rated gaming electronics,39,1,0,0,1,0,1.051
E000000607,U000017,S0017-20250120-25,2025-01-20 12:09:00,view,P000010,Fashion,55.71,0.112,59.6,448,4.63,309,FL,mobile,top rated seasonal fashion,60,2,0,0,0,0,1.051
E000000715,U000018,S0018-20250120-36,2025-01-20 12:14:00,view,P000023,Grocery,16.79,0.11,16.29,677,4.71,205,IL,tablet,fast shipping high protein grocery,38,1,0,0,0,0,1.051
E000000693,U000075,S0075-20250120-14,2025-01-20 12:24:00,view,P000021,Sports,38.68,0.139,35.95,685,4.31,88,NC,mobile,top rated training sports,47,2,0,0,0,0,1.051
E000000690,U000052,S0052-20250120-11,2025-01-20 12:36:00,click,P000033,Home,161.72,0.252,153.93,228,3.48,206,IL,mobile,discount compact home,17,2,0,0,0,0,1.051
E000000592,U000030,S0030-20250120-10,2025-01-20 13:25:00,view,P000017,Fashion,39.76,0.199,40.29,740,4.11,280,IL,desktop,top rated tailored fashion,18,1,0,0,0,0,1.051
E000000485,U000036,S0036-20250120-00,2025-01-20 13:33:00,view,P000027,Fashion,46.43,0.233,42.3,494,4.72,328,TX,mobile,top rated classic fashion,110,1,0,0,1,0,1.051
E000000767,U000056,S0056-20250120-88,2025-01-20 14:49:00,click,P000029,Electronics,245.14,0.059,233.49,203,4.42,229,TX,desktop,premium wireless electronics,28,1,0,0,0,0,1.051
E000000756,U000079,S0079-20250120-77,2025-01-20 15:03:00,view,P000022,Home,108.23,0.093,111.66,853,3.83,252,CO,mobile,top rated durable home,74,31,0,0,0,0,1.051
E000000388,U000078,S0078-20250120-00,2025-01-20 15:13:00,search,P000001,Sports,100.43,0.095,99.6,866,4.25,369,GA,mobile,best breathable sports,28,39,0,0,0,0,1.051
E000000145,U000039,S0039-20250120-48,2025-01-20 15:37:00,search,P000016,Home,95.0,0.287,102.18,708,4.83,256,FL,desktop,discount modern home,97,7,0,0,0,0,1.051
E000000032,U000017,S0017-20250120-32,2025-01-20 16:20:00,view,P000022,Home,108.23,0.098,98.22,827,3.83,252,FL,mobile,fast shipping energy saving home,56,21,0,0,0,0,1.051
E000000539,U000071,S0071-20250120-54,2025-01-20 18:03:00,view,P000009,Electronics,701.08,0.03,658.89,532,4.32,151,FL,mobile,near me high resolution electronics,14,1,0,0,0,0,1.051
E000000293,U000056,S0056-20250120-02,2025-01-20 18:07:00,add_to_cart,P000016,Home,95.0,0.094,97.11,717,4.83,256,TX,desktop,fast shipping modern home,49,2,0,0,0,0,1.051
E000000098,U000002,S0002-20250120-01,2025-01-20 18:23:00,search,P000031,Sports,39.64,0.134,38.9,447,3.5,443,CO,mobile,fast shipping outdoor sports,7,1,0,0,0,0,1.051
E000000552,U000014,S0014-20250120-67,2025-01-20 18:45:00,search,P000015,Fashion,41.47,0.033,43.06,430,4.09,348,TX,desktop,premium seasonal fashion,36,1,0,0,0,0,1.051
E000000014,U000019,S0019-20250120-14,2025-01-20 19:13:00,view,P000006,Grocery,19.48,0.209,18.16,535,4.23,235,TX,mobile,top rated family size grocery,45,1,0,0,1,0,1.051
E000000358,U000031,S0031-20250120-67,2025-01-20 19:55:00,search,P000016,Home,95.0,0.201,100.37,710,4.83,256,NY,tablet,new modern home,11,1,0,0,0,0,1.051
E000000245,U000057,S0057-20250120-51,2025-01-20 20:19:00,view,P000007,Sports,48.84,0.054,50.85,57,4.28,97,NC,desktop,top rated outdoor sports,33,3,0,0,0,0,1.051
E000000702,U000066,S0066-20250120-23,2025-01-20 20:28:00,search,P000006,Grocery,19.48,0.087,17.73,468,4.23,235,IL,mobile,new pantry grocery,42,2,0,0,0,0,1.051
E000000600,U000049,S0049-20250120-18,2025-01-20 20:38:00,search,P000018,Electronics,611.7,0.17,638.59,314,3.7,222,IL,desktop,top rated smart electronics,19,11,0,0,0,0,1.051
E000000311,U000066,S0066-20250120-20,2025-01-20 22:22:00,view,P000009,Electronics,701.08,0.183,696.93,604,4.32,151,IL,mobile,fast shipping gaming electronics,36,4,0,0,0,0,1.051
E000000224,U000009,S0009-20250120-30,2025-01-20 22:28:00,add_to_cart,P000024,Grocery,15.33,0.141,16.48,691,4.25,295,NY,mobile,new fresh grocery,21,1,0,0,0,0,1.051
E000000252,U000075,S0075-20250120-58,2025-01-20 22:58:00,add_to_cart,P000011,Home,156.14,0.145,147.23,500,3.98,152,NC,mobile,top rated minimal home,14,1,0,0,0,0,1.051
E000000140,U000038,S0038-20250120-43,2025-01-20 23:47:00,view,P000010,Fashion,55.71,0.088,47.41,520,4.63,309,FL,desktop,new streetwear fashion,70,1,0,0,0,0,1.051
